date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2023-11-27,137.23,138.72,-0.0023103035328379,-0.0072973345374537,-0.0150225241810028,1.1291181991359962,-0.0107991627506899,135.172,131.45499999999998,129.40633333333332,0,27,11,135.31771021264186,131.35457217289556,73.92405063291139,2.8987069041870086,2.1106866433854714,140.59168257198576,122.3183174280142,0.0106287381449418,0.0098438012913883,0.0113200451804159,81300632.0,1.264134975577871,0,0,-1,0,0,-0.0026672433679354,-0.1451749293828835,0.1586990908568177,0.1562655010353006,0.0093409826419534,0.1126155342954433,0.6467734303206096,0.018108285360344,0.0
2023-11-28,136.08,137.23,-0.0056538277600306,-0.007350977317914,-0.0085226216393436,-0.2674718221127374,-0.0084154021939353,135.831,132.0675,129.739,1,28,11,135.4563083557979,131.65943848432164,68.04123711340213,2.7958904182476374,2.2477273983579047,140.6792664304608,123.4557335695392,0.0109673094975667,0.0103140837666998,0.0112331282439522,80940790.0,0.931864567484633,0,0,-1,0,0,0.0024775923631859,-0.8538800018305616,0.175289164104167,0.1637310038890564,0.0010298661174048,0.0989259468626344,0.8988101781632674,0.0192901234567901,0.0
2023-11-29,135.75,136.08,-0.0060515659872562,0.000653998497314,0.0025533345971922,-0.0052102751698922,-0.0024279892735615,136.14499999999998,132.5605,130.01966666666667,2,29,11,135.5097068365619,131.92334567888153,68.79215205395461,2.657149405978913,2.329611799882106,140.80428930501296,124.31671069498702,0.0088464178008057,0.0100376695470358,0.0111857542485285,80582818.0,0.7737946427283156,0,0,-1,0,0,0.0048500881834214,-0.827760620084108,0.1761764951044156,0.1593430641846197,-0.0021317259629519,0.0783223449042815,1.1645782055883718,0.0174585635359116,0.0
2023-11-30,137.48,135.75,-0.0105867773089054,-0.0008720930785281,-0.0044447810045453,0.0911972987118338,0.0126634931675882,136.603,133.16500000000002,130.33466666666666,3,30,11,135.867941957187,132.28183950605046,77.63788968824943,2.65617397578572,2.3949242350628293,140.95551109735953,125.37448890264052,0.0094316403191061,0.0100502155027281,0.0113367053835982,80974971.0,1.1077578726413686,0,0,-1,0,0,-0.0033149171270717,-0.5004151510098297,0.148888938578673,0.1595422250569485,-0.0065038300332418,0.0964191721827896,0.8042111513531639,0.0207302880418969,0.0
2023-12-01,137.7,137.48,0.0162748258978514,0.0103432986068005,0.0193381269787677,0.1149294566688233,0.0015989537529759,136.928,133.7445,130.66933333333333,4,1,12,136.20104341951662,132.6313982475956,75.01674480910921,2.64268981850293,2.44447735175085,141.03348368485518,126.4555163151448,0.008982208559707,0.0100694170314389,0.0112934869002507,81414886.0,1.0853364943643942,0,0,-1,0,0,0.0002909514111144,-0.1498936510516032,0.1476572904071273,0.1598470398755142,-0.0073529411764706,0.0919038934263736,0.9020743537720376,0.0119825708061002,0.0
2023-12-04,139.76,137.7,-0.0035694811164843,0.0070271334629718,-0.0039401729195412,-0.3694551456843325,0.014849260091192,137.308,134.32,131.172,0,4,12,136.84812643414995,133.0913080380733,81.59999999999994,2.766339668853959,2.508849815171472,141.5999190279031,127.04008097209687,0.0094533603457226,0.0099472589300702,0.0103897320092363,81718916.0,1.4945221173886951,0,0,-1,0,0,-0.004865649963689,-1.0955871462668008,0.1580364696678927,0.1579078401343945,0.0184362019966479,0.089746588693957,0.0699824702886332,0.02268174012593,0.0
2023-12-05,136.11,139.76,0.0139862419747398,-0.0054093882464952,-0.0051308475823435,0.1663157777265604,-0.0264632834818187,137.325,134.642,131.543,1,5,12,136.71392162794086,133.28606235819765,60.42908224076282,2.5405230026748318,2.515184452672144,141.6193274932143,127.66467250678568,0.0131839088720488,0.0119077750659608,0.0117445258827986,81359873.0,0.4207914854011639,0,0,-1,0,0,-0.0057240984544932,-0.599218057471976,0.2604331722370308,0.1890300689557685,0.0002204585537919,0.0496645330454232,-1.217084157545807,0.0228859011093966,0.0
2023-12-06,135.22,136.11,-0.0161779436118593,-0.0101087542639531,-0.0081904165664158,-0.194590597206562,-0.0065603006814504,137.243,134.8965,131.89933333333332,2,6,12,136.4422995137698,133.4108325286365,56.67433831990792,2.263652133130762,2.464877988763868,141.54441625447504,128.24858374552497,0.0133509204129665,0.012073239876661,0.0118127830322491,81064319.0,0.0973237290052298,0,0,-1,0,0,0.0045551392256261,-1.0450546787993436,0.2646024607319269,0.1916567413948396,-0.0039042357274401,0.0391147314224238,-0.9388174973394844,0.020891879899423,0.0
2023-12-07,134.35,135.22,-0.0094056097898861,-0.01716450491991,-0.0082580538486943,0.4469773642178767,-0.0064547466010316,136.84,135.13299999999998,132.304,3,7,12,136.0618814203571,133.47142397840187,49.70059880239522,1.951532196785621,2.3622088303682185,141.31044317745824,128.95555682254172,0.0118749312572216,0.0121508623022842,0.0112454948860706,80602197.0,-0.2535029388395469,0,0,-1,0,0,0.0017009318148202,0.3763543157624804,0.2369324977021529,0.1928889592010028,-0.0227669479196973,0.0364912822095355,-0.313840640933364,0.0118347599553403,0.0
2023-12-08,137.45,134.35,-0.0064437507709319,0.0169830595254036,-0.0011959935645988,-0.1410797785864586,0.0228118795497545,136.713,135.59250000000003,132.74466666666666,4,8,12,136.3142666166558,133.72810630237595,54.07326407873149,1.9320475492584137,2.2761765741462576,140.92702261961176,130.2579773803883,0.0144224127186869,0.0126617872432391,0.0115713124788708,81003513.0,0.6964072073370093,0,0,-1,0,0,0.0017119464086343,-0.0756265092621366,0.3096750951885969,0.2009996411953255,-0.0018155410312272,0.0716513332293777,-0.098902127356937,0.0296107675518371,0.0
2023-12-11,143.42,137.45,0.0445422170399923,0.0412370930830947,0.0453293975635381,0.2410801799717209,0.0425171738431741,137.332,136.252,133.41400000000002,0,11,12,137.60621814090018,134.3533897667388,65.42904290429043,2.371003480121601,2.2951419553413266,142.0373884917269,130.46661150827313,0.0195481258017528,0.0153183756559272,0.0134991432920508,81514237.0,2.477966694976568,0,0,-1,0,0,0.0237177155329212,0.9208259752442424,0.4372533460234937,0.2431716748502958,0.0261877504293073,0.1012823466175227,0.5007344662838144,0.0255891786361733,0.0
2023-12-12,144.93,143.42,0.0242227590598633,0.0108071713426689,0.0197115216591306,-0.2346644801649784,0.0104734787799962,138.217,137.024,134.1173333333333,1,12,12,138.9378148425547,135.0357517172718,67.32943469785577,2.808350679742375,2.3977837002215363,143.12230485507848,130.92569514492152,0.0190624216229685,0.0151544174270535,0.0135328221730342,81918136.0,2.5928516818624163,0,0,-1,0,0,0.0051596708966671,-0.0212973626366649,0.3361022768009086,0.2405689186562818,0.0648005289839099,0.1192370067186654,0.6762648532950302,0.0168702132063754,0.0
2023-12-13,149.31,144.93,0.006430445667566,0.0316044206983561,0.0089308111470902,0.1846836300448263,0.0297738143041475,139.573,137.85899999999998,134.898,2,13,12,140.82366668936294,135.9566709613188,69.73636691946552,3.4683993326675875,2.6119068267107464,145.72855733391623,129.98944266608373,0.0201328555682613,0.0156000136428474,0.0141374454362732,82403961.0,2.9102018103733625,0,0,-1,0,0,0.001103981232319,0.6897486838071538,0.3023882526895782,0.2476425392891352,0.1042005620470345,0.1259331875424174,-0.3660631459346641,0.039012792177349,0.0
2023-12-14,151.47,149.31,0.033281054568662,0.0199282855295118,0.0405316040124556,0.3394128258152367,0.0143629040003614,140.972,138.7875,135.76733333333334,3,14,12,142.7593636549333,136.95753089929823,71.60284649271435,4.118313242136964,2.91318810979599,148.38566402401003,129.18933597598993,0.0201686803673282,0.0156808814522984,0.0140987599028275,83086119.0,2.642692908409233,0,0,-1,0,0,0.0046212577858147,2.301100110096227,0.2083459487738918,0.248926275966403,0.1274283587644213,0.1397291196388261,0.655271441508633,0.0190466759094211,0.0
2023-12-15,148.83,151.47,0.0045230887275845,-0.0045586553864877,-0.0081709650240026,0.7973977333354193,-0.0175828705578667,142.08499999999998,139.50650000000002,136.52466666666666,4,15,12,143.8631157176727,137.7234966477306,68.91715590345733,4.36997441631226,3.204545371099244,149.8611710029423,129.15182899705772,0.0218670562418357,0.0165208399337174,0.0147561946572485,81571894.0,1.8008297892517722,0,0,-1,0,0,-0.005215554235162,3.844758725194767,0.3641093571735504,0.2622602034871276,0.0827937431793381,0.106954258088509,-0.5367073052480467,0.0229120473022913,0.0
2023-12-18,149.95,148.83,-0.0078619899930992,-0.0125030570657859,-0.0092558847468463,-1.020827916221163,0.0074971902139506,143.10399999999998,140.206,137.248,0,18,12,144.9698219508231,138.51230331561896,72.64120143650015,4.606689303015855,3.484974157482567,151.40744990616082,129.00455009383916,0.0217307162574314,0.0164706071673987,0.0146061715442407,82117464.0,1.7397747758780346,0,0,-1,0,0,0.0045017805549955,0.3150664769356147,0.2730263354725394,0.2614627830430512,0.045530609398968,0.102897911150338,-0.7339756627444642,0.0192730910303433,0.0
2023-12-19,150.89,149.95,0.0058690311191396,0.0102653307140886,0.0174268497708488,-0.2457499294863055,0.0062491893305418,144.58200000000002,140.9535,137.95533333333333,1,19,12,146.04621795976433,139.31086439203068,74.23175416133165,4.814637555527071,3.750906837091468,152.9251177950941,128.98188220490587,0.0183524026586715,0.0164267491753938,0.0145672925154977,82544164.0,1.6600095609587378,0,0,-1,0,0,0.0028676225408469,-0.1235596272423144,0.2732601042416372,0.2607665590039644,0.0411233009038845,0.10997498896572,-0.4864172233291076,0.012260587182716,0.0
2023-12-20,148.08,150.89,0.0063635373164947,-0.001318652528389,-0.0128895447259969,-0.0045239274124139,-0.0187984262603177,145.868,141.5555,138.55366666666666,2,20,12,146.41599651253446,139.87661507641582,66.39851485148522,4.698532766975688,3.940432023068312,153.69646757612213,129.41453242387786,0.0199298601122839,0.0172625012336664,0.0152008385981223,82119390.0,1.074790779086152,0,0,-1,0,0,0.0029823049903904,-0.1417833921091464,0.2438242745053128,0.2740337116273621,-0.0082378943138435,0.0885033813584241,-0.4165786327660035,0.0241085899513775,0.0
2023-12-21,151.01,148.08,-0.0143753307393582,-0.0012543325625441,0.0068682513614663,0.0658921483986855,0.0195933915224556,147.534,142.187,139.26666666666668,3,21,12,147.25126987389183,140.5948979747116,68.99800171281764,4.7877551375753455,4.109896645969719,154.93139088178054,129.44260911821948,0.0193456337457088,0.0173728319654466,0.0153672349829952,82573096.0,1.3846091322596508,0,0,-1,0,0,0.007428417071853,-0.0687197638440665,0.2676165482999493,0.275785157696912,-0.0030369049976893,0.0912704147998264,-0.1433006710680724,0.0156281040990661,0.0
2023-12-22,153.08,151.01,0.0154319944224065,0.0143958151689696,0.0148535717853693,-0.1700699893173022,0.0136146007698038,149.097,142.905,140.094,4,22,12,148.31103898772966,141.40038842795602,69.00684931506856,4.96822559730353,4.281562436236481,156.4216135590802,129.38838644091982,0.0189689560880583,0.0174843428957284,0.0151477396461303,82955845.0,1.5055546206933852,0,0,-1,0,0,0.0032448182239587,-0.3913735879877592,0.2324688793749708,0.2775553388368583,0.0285560706846736,0.103517877739331,-1.480626064160748,0.0151881369218708,0.0
