date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2023-11-27,9.05,9.13,-0.0066152391187193,-0.007842488269513,-0.0110743102990936,0.7877597469474599,-0.0088009368950423,9.216,9.356,9.339333333333334,0,27,11,9.21021038732876,9.333854197512796,30.38674033149175,-0.0867774295925603,-0.0513997387016024,9.81918803725667,8.89281196274333,0.0232994272361762,0.0203572846899955,0.018225878925407,165950233.0,-1.321277647032292,0,0,-1,0,0,-0.0098576122672509,1.4771179996827482,0.4032679051785368,0.3231618759496243,-0.0341515474919955,-0.017372421281216,-0.6174379956520387,0.0097900552486187,0.0
2023-11-28,9.05,9.05,-0.0111235852186623,0.0034565163262586,-0.0055834874257006,0.2136739283040324,0.0,9.169,9.3395,9.320333333333334,1,28,11,9.181081225996255,9.315541023479714,33.13253012048196,-0.0948786024577899,-0.0600955114528399,9.822188741339126,8.856811258660873,0.0231641422149283,0.019856331433096,0.0178211007816276,165950233.0,-1.199530775036672,0,0,-1,0,0,-0.0121546961325968,2.012388978245004,0.3970677942140146,0.3152094895322822,-0.0382571732199786,-0.035181236673774,-0.5029772895092066,0.0187845303867403,0.0
2023-11-29,9.02,9.05,0.0044642931286855,0.0021953905634356,0.0055834874257006,-0.3171810774280648,-0.0033204236373026,9.159,9.3285,9.303333333333336,2,29,11,9.151793730360572,9.296473860674572,34.810126582278485,-0.102537599973763,-0.0685839291570245,9.830381722242194,8.826618277757806,0.0191396131414899,0.0196145125146428,0.0177677658219439,157284935.0,-1.2293733217529943,0,0,-1,0,0,-0.0077348066298342,0.755198350621983,0.3979644414842792,0.3113707332090555,-0.0332261521972133,-0.0238095238095238,-0.7046370692716651,0.0155210643015519,0.0
2023-11-30,9.06,9.02,0.0121750258752792,0.0010958905206373,0.0044444517604239,-0.2029087048221756,0.0044247859803558,9.15,9.3215,9.289333333333332,3,30,11,9.135103961204106,9.281217482566536,36.4197530864198,-0.1041788362045252,-0.0757029105665247,9.83470561178039,8.808294388219611,0.0191710954319128,0.019634578860719,0.0177886252204496,164358875.0,-1.0190847254877675,0,0,-1,0,0,0.007760532150776,0.1112011147753298,0.2037516455527227,0.3116892765776908,0.0168350168350168,-0.0152173913043477,1.4764366299751894,0.012141280353201,0.0
2023-12-01,9.22,9.06,-0.0066225407604934,0.0130578569174566,0.0005541701444124,0.2041824022917415,0.0175059175136145,9.155,9.3055,9.285333333333334,4,1,12,9.15053960462154,9.277267967562244,42.61363636363639,-0.0915139490781467,-0.0788651182688491,9.809900634379908,8.801099365620093,0.0200452887308098,0.0181076247112663,0.017930196044783,173035217.0,-0.3390162270716032,0,0,-1,0,0,-0.0033112582781458,0.6476414770076093,0.15859421284077,0.2874496309205915,0.0098576122672509,-0.0335429769392031,1.0220671817807991,0.0244034707158351,0.0
2023-12-04,9.04,9.22,0.003316752625994,-0.0141537474380938,0.0016606701851403,-0.348375389171127,-0.0197158631644175,9.122,9.27,9.278,0,4,12,9.130441494690352,9.26196035675178,37.3684210526316,-0.0949073970665619,-0.0820735740283916,9.74154840122688,8.798451598773118,0.0194680158039094,0.0176391835705562,0.0182142619031597,166911161.0,-0.9755096164108862,0,0,-1,0,0,-0.017353579175705,-0.3523118754987079,0.2135047244183242,0.2800133583474498,-0.0011049723756907,-0.0728205128205129,-0.267127211467735,0.0088495575221239,0.0
2023-12-05,9.03,9.04,0.0033057881344994,-0.001097092814373,-0.0011068069751911,-0.1564840176477985,-0.0011068069751911,9.084,9.2335,9.274,1,5,12,9.112179404746652,9.246995172445212,47.019867549668895,-0.0972822364071532,-0.085115306504144,9.655788252718173,8.811211747281826,0.0193060869296868,0.0176160368389048,0.0180908145561227,161674204.0,-0.9637966421756556,0,0,-1,0,0,0.0055309734513275,-0.7510150990911256,0.21360062391712,0.279645915373768,-0.0022099447513813,-0.0747950819672131,-0.184698175059608,0.008859357696567,0.0
2023-12-06,9.04,9.03,0.0043907864174897,0.0054734674141721,0.001106806975191,0.098085748976135,0.001106806975191,9.055,9.205,9.267,2,6,12,9.099055876610896,9.233640645190684,46.308724832214736,-0.0972365152477063,-0.0875395482528564,9.596084860846997,8.813915139153005,0.0192931557818346,0.0174273483175184,0.0179694222651238,167450868.0,-0.8438066338985922,0,0,-1,0,0,0.0110741971207089,-0.6037380365902972,0.2120610032010674,0.2766505779567217,0.0022172949002217,-0.0593132154006244,-0.5153750496834665,0.0132743362831859,0.0
2023-12-07,8.84,9.04,-0.0255144178687829,-0.0276719372033209,-0.0269074529199241,0.4569829763421406,-0.0223722977545329,9.048,9.172,9.260333333333334,3,7,12,9.051954808136186,9.20824447453322,40.119760479041936,-0.1120470013450329,-0.0924410388712917,9.569603346333036,8.774396653666965,0.0145190167514322,0.0178608950979476,0.0179451758202109,158327771.0,-1.6700060654012434,0,0,-1,0,0,-0.0154867256637166,0.718168275111442,0.2596189244410921,0.2835329197330923,-0.0242825607064018,-0.0694736842105263,0.3035460246792227,0.012443438914027,0.0
2023-12-08,8.73,8.84,-0.0112995552539332,-0.0101523714640179,-0.0091324835632725,-0.4130381339073856,-0.0125215067980411,9.008,9.1335,9.245333333333331,4,8,12,8.993417570293243,9.17738999230527,29.74683544303805,-0.1311486984145045,-0.1001825707799343,9.54620736410146,8.72079263589854,0.0117991279797134,0.0179512542640713,0.0178063883058138,152291592.0,-1.9553806648373917,0,0,-1,0,0,-0.0045248868778279,-0.6929957524128743,0.1670171033095609,0.2849673270265239,-0.0531453362255965,-0.0810526315789473,0.1798362027544775,0.0114547537227949,0.0
