Date,Close,Pred_Prob_1d,Pred_Prob_Std_1d,Pred_Prob_1w,Pred_Prob_Std_1w,Pred_Prob_1m,Pred_Prob_Std_1m,Pred_Prob_6m,Pred_Prob_Std_6m
2024-08-28,9.34000015258789,0.01219678,0.0066652102,0.013152126,0.0070324056,0.008488342,0.0059636706,0.0044131116,0.0031398723
2024-08-29,9.289999961853027,0.007846282,0.0053287433,0.011031731,0.0066060238,0.007523285,0.004762706,0.0047452,0.0038066157
2024-08-30,9.220000267028809,0.0059999106,0.0042603635,0.008715594,0.006117452,0.005329357,0.004381999,0.0027527323,0.0026537636
2024-09-03,9.199999809265137,0.0058183493,0.005020333,0.0069540553,0.006277507,0.003227648,0.0042684604,0.0015439291,0.002420857
2024-09-04,9.1899995803833,0.0034535432,0.0033085037,0.0040315012,0.0036098226,0.0019289848,0.0016922177,0.0010635384,0.0010823734
2024-09-05,9.109999656677246,0.0018551233,0.00097651395,0.0021725195,0.0010474134,0.0016844885,0.0010864841,0.0010037525,0.00080435845
2024-09-06,9.09000015258789,0.0040134215,0.0019653977,0.006075218,0.0033509699,0.0050759125,0.0026312855,0.0029610354,0.001965794
2024-09-09,8.550000190734863,0.0081056375,0.0038825723,0.008848083,0.004072584,0.0043750717,0.0021023485,0.0026516833,0.0018162812
2024-09-10,8.34000015258789,0.010248017,0.0060580946,0.010990357,0.0064804615,0.0076162065,0.0046515414,0.004756603,0.0032437653
2024-09-11,8.579999923706055,0.0056956154,0.00417394,0.0051066317,0.0032032304,0.004466361,0.0024178652,0.002532798,0.0018835294
2024-09-12,8.25,0.011442925,0.0042501404,0.011259989,0.0039574928,0.010612998,0.003788134,0.0061542904,0.0036400773
2024-09-13,8.699999809265137,0.011237919,0.0048913797,0.016820595,0.0067228605,0.017113786,0.0071565057,0.015056681,0.0060921027
2024-09-16,8.489999771118164,0.04331206,0.019550893,0.029545428,0.011020443,0.017755592,0.007363676,0.009970406,0.005049115
2024-09-17,8.489999771118164,0.01618553,0.0068138074,0.015298298,0.0061104842,0.011232223,0.004978612,0.0066205477,0.0036541591
2024-09-18,8.4399995803833,0.023455178,0.014636578,0.019389512,0.010065891,0.016336946,0.007943314,0.009553239,0.005561017
2024-09-19,9.050000190734863,0.02916422,0.012577547,0.019635014,0.008224176,0.013017526,0.0038176852,0.006185487,0.0020465767
2024-09-20,9.34000015258789,0.022573285,0.010686958,0.016467579,0.0073585147,0.011058233,0.006669104,0.0077030445,0.004877121
