Date,Close,Pred_Prob_1d,Pred_Prob_Std_1d,Pred_Prob_1w,Pred_Prob_Std_1w,Pred_Prob_1m,Pred_Prob_Std_1m,Pred_Prob_6m,Pred_Prob_Std_6m
2024-08-28,6.590000152587891,0.031935185,0.013882634,0.043279406,0.022187242,0.029452985,0.021441376,0.014230901,0.015476663
2024-08-29,6.610000133514404,0.018802945,0.009098502,0.02753165,0.013350205,0.02059068,0.009054261,0.014995485,0.0070737135
2024-08-30,6.539999961853027,0.017391372,0.012331073,0.023342896,0.014399267,0.017537499,0.00971749,0.009391876,0.0054867472
2024-09-03,6.0,0.017897295,0.007884514,0.02630199,0.01102813,0.018445646,0.008261216,0.009404692,0.0043342654
2024-09-04,5.860000133514404,0.0072575314,0.00436533,0.013285683,0.0067216763,0.01075606,0.0045185667,0.006514586,0.0032407625
2024-09-05,6.025000095367432,0.0073582637,0.0036980684,0.010667638,0.0051135337,0.00931997,0.005044345,0.0054330863,0.0027170067
2024-09-06,5.449999809265137,0.010590616,0.007817732,0.016350796,0.009787738,0.016684249,0.0069378885,0.008126818,0.0039372253
2024-09-09,5.71999979019165,0.005533679,0.003912496,0.011064236,0.006565423,0.012231258,0.0076038125,0.0109753655,0.0082185175
2024-09-10,6.269999980926514,0.012882657,0.005681239,0.014065836,0.005719521,0.012632248,0.0050295726,0.0062237703,0.0032283638
2024-09-11,6.289999961853027,0.007188559,0.0037892205,0.010099864,0.0053289426,0.01060697,0.005781289,0.0059450082,0.0034994956
2024-09-12,6.659999847412109,0.008830177,0.006823261,0.015886275,0.009521248,0.014626191,0.0075683375,0.008816996,0.0050399737
2024-09-13,6.889999866485596,0.0041217296,0.0026488332,0.010224236,0.0067144055,0.009197283,0.005259058,0.0050979173,0.0041002585
2024-09-16,6.909999847412109,0.0061824424,0.0039949366,0.01577956,0.008096075,0.014404129,0.0075761704,0.008525892,0.0050776815
2024-09-17,7.119999885559082,0.0074125202,0.0039469553,0.01682787,0.010416338,0.011531158,0.00659186,0.005136226,0.003714705
2024-09-18,7.119999885559082,0.008865413,0.004713241,0.017076222,0.00729074,0.013313031,0.00518683,0.0053688674,0.0023621726
2024-09-19,6.800000190734863,0.011097298,0.0057190787,0.029081052,0.012474451,0.024205215,0.010689596,0.011265108,0.0057824436
2024-09-20,7.130000114440918,0.007584744,0.0045329724,0.02149434,0.010727086,0.020055288,0.0123760365,0.009775171,0.0052571325
2024-09-23,7.110000133514404,0.017883176,0.012475155,0.03941119,0.024328573,0.02449784,0.016560767,0.010578934,0.006196585
2024-09-24,7.309999942779541,0.00463866,0.0030378688,0.011931563,0.004809897,0.008572222,0.00451818,0.004632318,0.0029768583
2024-09-25,7.539999961853027,0.008226361,0.005478799,0.015386446,0.009258104,0.010624778,0.0064067165,0.004841826,0.0031636318
2024-09-26,8.0,0.011163004,0.006111331,0.02303779,0.010472623,0.014182332,0.0076459036,0.0073540867,0.003913632
2024-09-27,8.4399995803833,0.0044416697,0.0028046647,0.010686173,0.0057333615,0.006849804,0.003914958,0.0047255266,0.002993971
2024-09-30,7.829999923706055,0.013901886,0.008113998,0.030446209,0.015651075,0.016093329,0.010112208,0.0090653505,0.007391478
2024-10-01,6.940000057220459,0.0111086145,0.008394644,0.018814472,0.010953896,0.009200221,0.0056628096,0.004667871,0.0036023522
