Date,Close,Pred_Prob_1d,Pred_Prob_Std_1d,Pred_Prob_1w,Pred_Prob_Std_1w,Pred_Prob_1m,Pred_Prob_Std_1m,Pred_Prob_6m,Pred_Prob_Std_6m
2024-08-28,6.380000114440918,0.0037125954,0.002650242,0.007546891,0.003972522,0.0064723697,0.0042579654,0.0031796666,0.0021670652
2024-08-29,6.539999961853027,0.0016048813,0.00096688065,0.0037138069,0.0019010118,0.0025747723,0.001741935,0.0014374058,0.0011305613
2024-08-30,6.590000152587891,0.0015017902,0.0010882212,0.0033897494,0.0019267489,0.0024439231,0.0019504491,0.0013511399,0.0012480548
2024-09-03,6.5,0.003228432,0.0026987945,0.0046729986,0.0036111563,0.0015618391,0.0015174364,0.0007796069,0.0007991712
2024-09-04,6.690000057220459,0.0036990643,0.0030223064,0.0039811567,0.002844487,0.0015240359,0.0010924664,0.0007420372,0.0005405783
2024-09-05,6.550000190734863,0.002054127,0.0019628385,0.0033834937,0.00288676,0.0022146138,0.0022077218,0.0018170557,0.0025394438
2024-09-06,6.5,0.0010124535,0.0007175798,0.0024233726,0.0013575654,0.0015470873,0.000923545,0.0011452055,0.0006636415
2024-09-09,6.679999828338623,0.0011769484,0.0010642402,0.0019506473,0.0017312138,0.0009303973,0.0010257636,0.00051545963,0.0005283768
2024-09-10,7.340000152587891,0.0048969323,0.00440729,0.0041210367,0.003325091,0.0014820353,0.0012938837,0.0006827609,0.000560684
2024-09-11,7.550000190734863,0.0028710873,0.0016327861,0.0035610723,0.002065821,0.0018486949,0.0013033098,0.00079743646,0.00044869314
2024-09-12,7.21999979019165,0.0034113785,0.0027441017,0.0050768876,0.0034657547,0.0023576173,0.0013786516,0.0016345701,0.0013826928
2024-09-13,7.170000076293945,0.00303557,0.0018272751,0.0043477933,0.0020840692,0.0023553343,0.0013449683,0.0014705841,0.0012038316
2024-09-16,6.889999866485596,0.0016985334,0.0017954424,0.0026061747,0.0024700633,0.00086881645,0.0008046864,0.00059633114,0.0006441901
2024-09-17,6.889999866485596,0.0024929447,0.0016106041,0.0030441445,0.0018298052,0.0015333474,0.0011023292,0.0011008027,0.0008721421
2024-09-18,6.760000228881836,0.0015129612,0.0011748907,0.0021604453,0.0013887065,0.0016474606,0.0018381965,0.0010891777,0.00096386316
2024-09-19,6.539999961853027,0.0027270636,0.0015087497,0.004235188,0.002188998,0.002685231,0.0014643071,0.0017468041,0.001253224
2024-09-20,6.46999979019165,0.0017056599,0.001053171,0.0031128076,0.0016861948,0.0023615921,0.0012312464,0.0017285751,0.0009533336
2024-09-23,6.079999923706055,0.0077674575,0.0044393744,0.009835319,0.0052747726,0.0049193827,0.0026475333,0.0032028074,0.002552272
2024-09-24,5.510000228881836,0.018694447,0.007202824,0.016174285,0.0061794366,0.008115948,0.005462109,0.0036530374,0.0020795309
2024-09-25,5.269999980926514,0.010556105,0.005398929,0.009986381,0.004770858,0.0065205717,0.0033005525,0.0045906333,0.0023224156
2024-09-26,5.78000020980835,0.010137287,0.0051004454,0.0061353464,0.0034691333,0.0034753017,0.0022416392,0.001807903,0.0010588629
2024-09-27,6.010000228881836,0.0047335536,0.0024186878,0.0042957244,0.002169687,0.0021712512,0.00091776415,0.001312285,0.0009043629
2024-09-30,6.159999847412109,0.009460153,0.0053150323,0.008375268,0.004789087,0.0041289567,0.0030795592,0.0026401465,0.002361927
2024-10-01,5.610000133514404,0.029001808,0.0148830805,0.021649702,0.015524519,0.0093499245,0.0078266505,0.0037795487,0.0038825315
2024-10-02,5.53000020980835,0.018939052,0.011209957,0.017144667,0.009383927,0.009177092,0.005115611,0.004574269,0.0028743867
2024-10-03,5.443999767303467,0.021526337,0.010671264,0.012503516,0.007271071,0.0065396265,0.004482883,0.0031641347,0.0033721277
2024-10-04,5.53000020980835,0.007021968,0.0040057735,0.008271919,0.0052204635,0.0060853865,0.003432146,0.0056799585,0.0031509032
2024-10-07,5.75,0.0057895714,0.002494848,0.0069377995,0.0033515627,0.0046269735,0.0024692244,0.0030956122,0.0019665505
2024-10-08,5.699999809265137,0.0032400116,0.0018053633,0.0037887993,0.0020314527,0.002917807,0.0016705611,0.0016920357,0.0011784339
2024-10-09,6.050000190734863,0.06929973,0.026635697,0.039807662,0.015172746,0.018682154,0.009614548,0.00800023,0.005854253
2024-10-10,5.880000114440918,0.025764145,0.01913594,0.019337548,0.007916487,0.011972071,0.004784223,0.008307658,0.0053396234
2024-10-11,5.820000171661377,0.027292723,0.013451012,0.031534277,0.013495017,0.023832299,0.012955119,0.01942244,0.012860218
2024-10-14,5.820000171661377,0.026584547,0.011040024,0.01759892,0.008730611,0.007904777,0.004426513,0.0041846847,0.0025373755
2024-10-15,5.579999923706055,0.015455812,0.0074259704,0.010201538,0.0042548804,0.0054273177,0.0026396587,0.0029439565,0.0016841999
2024-10-16,5.400000095367432,0.026075654,0.010643761,0.024351154,0.010551915,0.017400863,0.007846972,0.012706679,0.006254033
2024-10-17,5.429999828338623,0.022698486,0.012994347,0.017933913,0.009909956,0.011917488,0.006290564,0.007723445,0.006547404
2024-10-18,5.579999923706055,0.016694257,0.008737548,0.0187667,0.007301845,0.015906302,0.007233486,0.014150372,0.005750163
2024-10-21,5.5,0.0100545725,0.0052032974,0.013251112,0.0062108627,0.0076893847,0.004612728,0.007865402,0.0047727725
2024-10-22,5.550000190734863,0.01626638,0.0067658974,0.015009617,0.005394228,0.009213504,0.003833767,0.0054882653,0.00323223
2024-10-23,5.5,0.012398235,0.0056898845,0.012264295,0.0047505354,0.009109739,0.004568051,0.0060878927,0.003482488
2024-10-24,5.829999923706055,0.0143881915,0.007145204,0.015936283,0.0078042466,0.012580129,0.007936098,0.008519756,0.0058507714
2024-10-25,6.5,0.0058386563,0.0036392433,0.008623086,0.004212798,0.0062338435,0.0032810278,0.0044221263,0.0026492225
2024-10-28,5.869999885559082,0.033623282,0.014641153,0.03369731,0.013376243,0.015104447,0.007699909,0.008345398,0.0042859265
2024-10-29,6.135000228881836,0.025729222,0.014973418,0.03477791,0.016647018,0.023623422,0.011094521,0.014992142,0.010074271
2024-10-30,6.119999885559082,0.021812875,0.011813775,0.027311254,0.01523205,0.018097943,0.009984576,0.00902986,0.0065976568
2024-10-31,6.034999847412109,0.007947744,0.0037627555,0.013917185,0.006164389,0.009346334,0.004889726,0.006039171,0.003991112
2024-11-01,6.010000228881836,0.013474521,0.011965674,0.022441566,0.012127323,0.011717724,0.00597285,0.006312232,0.0034233714
2024-11-04,6.135000228881836,0.0054765814,0.004621895,0.0068429257,0.0049984837,0.002455003,0.0019430002,0.0013171663,0.0012139225
2024-11-05,5.960000038146973,0.0072326427,0.00475863,0.007041933,0.0038026385,0.0024089385,0.0016262179,0.0012750211,0.00094518205
2024-11-06,5.775000095367432,0.0063904645,0.0048391754,0.007006901,0.004029103,0.004745964,0.0027809476,0.0034709778,0.0022418795
2024-11-07,5.619999885559082,0.0059896205,0.0029823496,0.008739254,0.004182361,0.0069666565,0.0037898668,0.0064658495,0.0042636045
2024-11-08,5.480899810791016,0.003955062,0.0020703946,0.0050983,0.0020395701,0.004414303,0.0020099396,0.003636917,0.002575147
2024-11-11,5.590000152587891,0.0030987111,0.002051885,0.004232662,0.002819261,0.003280322,0.0016831788,0.0031516002,0.0016629233
2024-11-12,5.599999904632568,0.00650807,0.0025563694,0.006506311,0.0031137487,0.005454843,0.0032639795,0.0037062452,0.0021013895
2024-11-13,5.550000190734863,0.0054418487,0.0028347615,0.0063441657,0.0031751122,0.0058192397,0.0030685463,0.0050051617,0.0024988027
2024-11-14,5.880000114440918,0.0070941383,0.0041714422,0.008531019,0.0032316013,0.008483032,0.003764328,0.007137609,0.0030385668
2024-11-15,5.329999923706055,0.0137914,0.006199008,0.015955217,0.0070195305,0.013640405,0.006658638,0.010048357,0.0062584956
2024-11-18,5.619999885559082,0.009287677,0.007688989,0.012483,0.009388879,0.011387028,0.007844935,0.010576839,0.0072249784
2024-11-19,5.340000152587891,0.016975552,0.009421621,0.01377876,0.0076727304,0.010360794,0.0045563146,0.005586064,0.0030787608
2024-11-20,5.260000228881836,0.023425287,0.010256382,0.021374634,0.009546572,0.017815933,0.0058122776,0.010421327,0.0029752438
2024-11-21,5.25,0.011756566,0.0049231895,0.015762292,0.006076698,0.013711839,0.0055340314,0.012903656,0.0058646686
2024-11-22,5.099999904632568,0.009113259,0.0036735504,0.014315158,0.0056886603,0.012371169,0.0050718826,0.008929017,0.0039122133
2024-11-25,4.289999961853027,0.07943382,0.031206155,0.057429682,0.02760996,0.030777192,0.015233827,0.013647136,0.007745672
2024-11-26,4.139999866485596,0.060222708,0.028835347,0.04149669,0.017386194,0.022669747,0.011502796,0.015156086,0.0113069285
2024-11-27,3.9700000286102295,0.025121039,0.009903585,0.016860018,0.006284992,0.012921312,0.005527537,0.0072069736,0.0033393025
2024-11-29,3.799999952316284,0.01922566,0.010508417,0.017627068,0.009319315,0.010805109,0.0062510306,0.006339771,0.0037430376
2024-12-02,3.948199987411499,0.022224545,0.015243381,0.018634854,0.010211457,0.010248732,0.0060739615,0.0066138757,0.004440479
2024-12-03,3.569999933242798,0.0258187,0.011826321,0.016357476,0.008077211,0.00833375,0.004769061,0.0031007135,0.0021873622
2024-12-04,3.4200000762939453,0.0410223,0.01505151,0.03378607,0.012936471,0.024047043,0.013220384,0.013260832,0.007906671
2024-12-05,2.809999942779541,0.102679394,0.038149826,0.055639587,0.020173794,0.02987393,0.014295318,0.013090368,0.008866569
2024-12-06,3.630000114440918,0.07031579,0.030983908,0.042048436,0.018757207,0.025858564,0.01358947,0.014445841,0.009991953
2024-12-09,3.890000104904175,0.067631274,0.02963596,0.030008348,0.021586942,0.014661824,0.019516973,0.006446693,0.011182639
2024-12-10,3.430000066757202,0.058064975,0.022398489,0.039655324,0.015985362,0.022344003,0.011022524,0.01032288,0.00647316
2024-12-11,3.119999885559082,0.11721004,0.047889892,0.06576133,0.024304207,0.03640274,0.018127492,0.013985011,0.008194016
2024-12-12,3.069999933242798,0.07652081,0.0255334,0.047869746,0.019425794,0.027697986,0.012361074,0.011304086,0.006840003
2024-12-13,3.109999895095825,0.05646503,0.02688603,0.03717813,0.012624426,0.02346099,0.0097952355,0.013295833,0.00732726
2024-12-16,3.150000095367432,0.04119951,0.016412454,0.034711875,0.0153968,0.025942896,0.0124588115,0.017661091,0.009337997
2024-12-17,3.0199999809265137,0.099610716,0.039813373,0.06726369,0.02084404,0.03966221,0.017892592,0.018164823,0.011406299
2024-12-18,2.859999895095825,0.09365024,0.03262077,0.06406904,0.015679473,0.039663706,0.0115779275,0.016459467,0.0057177115
2024-12-19,2.690000057220459,0.15701354,0.04796752,0.11545712,0.0295688,0.059275504,0.0150449155,0.024172049,0.008573986
2024-12-20,2.650000095367432,0.13278788,0.04599234,0.09143606,0.028853808,0.05189637,0.017380342,0.021172805,0.010024946
2024-12-23,2.680000066757202,0.16073488,0.054022096,0.12580918,0.039390422,0.07601396,0.02171661,0.0335369,0.012441378
2024-12-24,2.819999933242798,0.20682673,0.071230575,0.11144911,0.042741228,0.049578227,0.01831341,0.02188736,0.016382888
2024-12-26,3.069999933242798,0.11309471,0.058119874,0.055361282,0.024353232,0.02231764,0.009309893,0.008430217,0.0058070007
2024-12-27,2.9800000190734863,0.11494596,0.04353877,0.089500435,0.03225203,0.04404221,0.017480144,0.02256993,0.011178453
2024-12-30,2.930000066757202,0.17974563,0.06923907,0.16225998,0.057249825,0.06917838,0.025787212,0.03377811,0.016294608
2024-12-31,2.8299999237060547,0.14901775,0.034781016,0.11388549,0.033192404,0.053249966,0.021886371,0.022717202,0.01400098
2025-01-02,2.9800000190734863,0.111507066,0.046302404,0.081405565,0.029814715,0.03906398,0.017365986,0.018579368,0.0098999115
2025-01-03,2.880000114440918,0.050974593,0.02518751,0.040661406,0.016581094,0.020551994,0.007835214,0.009858437,0.0051035793
2025-01-06,3.0799999237060547,0.03474103,0.01983307,0.027837498,0.0104098935,0.015187769,0.0052726846,0.011233899,0.0043349667
2025-01-07,3.2100000381469727,0.023696218,0.017958237,0.01890127,0.010558453,0.011833046,0.0072929044,0.008876402,0.0066373404
2025-01-08,2.859999895095825,0.026316252,0.0116288075,0.026322179,0.009495907,0.018295465,0.0069945888,0.013980819,0.0076645585
2025-01-10,2.609999895095825,0.058468223,0.025845675,0.05928859,0.018141506,0.039138805,0.017534552,0.02691284,0.010951996
2025-01-13,2.6491000652313232,0.030173447,0.017166512,0.031340435,0.016873859,0.02261116,0.010180036,0.021299616,0.011359104
2025-01-14,2.539999961853028,0.022081587,0.012587464,0.023467556,0.013935139,0.015725575,0.009106287,0.017098073,0.011372313
2025-01-15,2.5350000858306885,0.017380051,0.008734584,0.019170707,0.009676206,0.016580684,0.0072913887,0.01447187,0.007288175
2025-01-16,2.5,0.025368972,0.014687374,0.02365885,0.011230219,0.021693446,0.011046841,0.020289509,0.009498866
2025-01-17,2.619999885559082,0.008599799,0.0057770913,0.011596224,0.0075303847,0.013662288,0.008094949,0.014556348,0.00954361
2025-01-21,2.630000114440918,0.011027629,0.0068221316,0.014951452,0.007582002,0.011077579,0.0050676246,0.014739403,0.008663696
2025-01-22,2.5799999237060547,0.027068283,0.012787467,0.028012453,0.011825229,0.018613685,0.008137124,0.018380322,0.009024628
2025-01-23,2.5799999237060547,0.015595194,0.011416478,0.01725748,0.009246161,0.01383257,0.0063616103,0.015455026,0.007105425
2025-01-24,2.6600000858306885,0.009160673,0.004988454,0.010251849,0.0052850973,0.0087293675,0.0064007975,0.010320245,0.0075385943
2025-01-27,2.549999952316284,0.013490175,0.00634855,0.017220417,0.0070758737,0.0148388175,0.006016279,0.019628186,0.0098755695
2025-01-28,2.4749999046325684,0.02315285,0.014194524,0.026357193,0.016279353,0.019756239,0.015191784,0.01886776,0.01581974
2025-01-29,2.365000009536743,0.03673754,0.019917311,0.032081008,0.015757132,0.020361906,0.011423479,0.015218641,0.008583177
2025-01-30,2.494999885559082,0.02008232,0.008541353,0.020195799,0.0082426015,0.016700054,0.007872467,0.01681229,0.0087787
2025-01-31,2.4749999046325684,0.012406039,0.012589082,0.015468006,0.010926636,0.014769452,0.007668463,0.017160524,0.007997206
2025-02-03,2.359999895095825,0.035440736,0.016987823,0.031814143,0.013026972,0.022943677,0.01026669,0.027411638,0.015950795
2025-02-04,2.549999952316284,0.017494611,0.008653878,0.014345283,0.0059347847,0.011338684,0.0044009397,0.012174665,0.0069606826
2025-02-05,2.549999952316284,0.010992741,0.0068783094,0.011813399,0.006941359,0.014022794,0.008235028,0.013079077,0.008373888
2025-02-06,2.680000066757202,0.010940254,0.0058953697,0.013719661,0.006753664,0.014291041,0.0065353615,0.015392392,0.008149767
2025-02-07,2.4600000381469727,0.011411744,0.005596039,0.014255631,0.0069919094,0.01276743,0.008012783,0.012889513,0.008916537
2025-02-10,2.471560001373291,0.009720086,0.0053670965,0.014220742,0.0065419045,0.013732631,0.006708739,0.019996094,0.00953476
2025-02-11,2.4200000762939453,0.015250835,0.006870678,0.017495498,0.007609669,0.013692838,0.007269751,0.013781572,0.006562605
2025-02-12,2.539999961853028,0.008273286,0.004244752,0.010403872,0.00544853,0.010359722,0.007558179,0.010354425,0.0074001793
2025-02-13,2.5899999141693115,0.007516548,0.004345,0.011576921,0.005266896,0.014896285,0.006877463,0.014763791,0.008509534
2025-02-14,2.5,0.01331956,0.007506777,0.022398807,0.011090766,0.026734648,0.011348703,0.027781285,0.01464253
2025-02-18,2.525000095367432,0.007029746,0.0062306426,0.014238425,0.010470556,0.021362245,0.01477822,0.02158307,0.012877783
2025-02-19,2.470000028610229,0.017330652,0.009577396,0.023918567,0.010902664,0.023529481,0.012259269,0.022324333,0.011481922
2025-02-20,2.4600000381469727,0.008676003,0.0092498185,0.013258695,0.0081947,0.018442497,0.009913634,0.01659944,0.009116862
2025-02-21,2.450000047683716,0.007252508,0.00785667,0.011788739,0.008320798,0.019318294,0.012262387,0.0209673,0.011766225
2025-02-24,2.4200000762939453,0.011874451,0.00853356,0.019747835,0.010250094,0.01610957,0.007449426,0.020993674,0.01198173
2025-02-25,2.3299999237060547,0.02684152,0.01623001,0.033150822,0.019508645,0.029145133,0.017576348,0.030062886,0.017959317
2025-02-26,2.3399999141693115,0.018306063,0.014376885,0.026662419,0.020596854,0.03261577,0.021509098,0.030668583,0.021691458
2025-02-27,2.359999895095825,0.012004048,0.0074958038,0.016812189,0.010145519,0.02277348,0.010375772,0.019778863,0.013251977
